"","x"
"3035","178 YUNG SHENG RD"
"3036","603 JURONG WEST ST 62"
"3037","604 JURONG WEST ST 62"
"3038","605 JURONG WEST ST 62"
"3039","610 JURONG WEST ST 65"
"3040","204A COMPASSVALE DR"
"3041","193 RIVERVALE DR"
"3042","297B COMPASSVALE ST"
"3043","298A COMPASSVALE ST"
"3044","257C COMPASSVALE RD"
"3045","258D COMPASSVALE RD"
"3046","262D COMPASSVALE ST"
"3047","194 RIVERVALE DR"
"3048","670 WOODLANDS DR 71"
"3049","111A DEPOT RD"
"3050","112B DEPOT RD"
"3051","456 CLEMENTI AVE 3"
"3052","625 JURONG WEST ST 61"
"3053","179 YUNG SHENG RD"
"3054","183 YUNG SHENG RD"
"3055","184 YUNG SHENG RD"
"3056","662B JURONG WEST ST 64"
"3057","662D JURONG WEST ST 64"
"3058","682A JURONG WEST CTRL 1"
"3059","303A ANCHORVALE LINK"
"3060","201C COMPASSVALE DR"
"3061","258A COMPASSVALE RD"
"3062","259A COMPASSVALE RD"
"3063","200D SENGKANG EAST RD"
"3064","298B COMPASSVALE ST"
"3065","260C SENGKANG EAST WAY"
"3066","261D SENGKANG EAST WAY"
"3067","298D COMPASSVALE ST"
"3068","584 WOODLANDS DR 16"
"3069","45 KIM CHENG ST"
"3070","120 KIM TIAN PL"
"3071","121 KIM TIAN PL"
"3072","455 CLEMENTI AVE 3"
"3073","460 CLEMENTI AVE 3"
"3074","181 YUNG SHENG RD"
"3075","608 JURONG WEST ST 65"
"3076","666A JURONG WEST ST 65"
"3077","203E COMPASSVALE RD"
"3078","262A COMPASSVALE ST"
"3079","297A COMPASSVALE ST"
"3080","298C COMPASSVALE ST"
"3081","197 RIVERVALE DR"
"3082","8B BOON TIONG RD"
"3083","8A BOON TIONG RD"
"3084","109A DEPOT RD"
"3085","659A JURONG WEST ST 65"
"3086","177 YUNG SHENG RD"
"3087","273D JURONG WEST AVE 3"
"3088","606 JURONG WEST ST 65"
"3089","682B JURONG WEST CTRL 1"
"3090","669C JURONG WEST ST 64"
"3091","680A JURONG WEST CTRL 1"
"3092","122D RIVERVALE DR"
"3093","303C ANCHORVALE LINK"
"3094","258B COMPASSVALE RD"
"3095","203B COMPASSVALE RD"
"3096","291D COMPASSVALE ST"
"3097","200A SENGKANG EAST RD"
"3098","200B SENGKANG EAST RD"
"3099","260B SENGKANG EAST WAY"
"3100","311C ANCHORVALE LANE"
"3101","73A REDHILL RD"
"3102","111B DEPOT RD"
"3103","660A JURONG WEST ST 64"
"3104","661A JURONG WEST ST 64"
"3105","661B JURONG WEST ST 64"
"3106","661C JURONG WEST ST 64"
"3107","662A JURONG WEST ST 64"
"3108","632 JURONG WEST ST 65"
"3109","633 JURONG WEST ST 65"
"3110","659C JURONG WEST ST 65"
"3111","631 JURONG WEST ST 65"
"3112","611 JURONG WEST ST 65"
"3113","669B JURONG WEST ST 64"
"3114","301A ANCHORVALE DR"
"3115","201A COMPASSVALE DR"
"3116","201B COMPASSVALE DR"
"3117","291A COMPASSVALE ST"
"3118","299B COMPASSVALE ST"
"3119","160 LOR 1 TOA PAYOH"
"3120","161 LOR 1 TOA PAYOH"
"3121","367 CLEMENTI AVE 2"
"3122","660B JURONG WEST ST 64"
"3123","661D JURONG WEST ST 64"
"3124","635 JURONG WEST ST 65"
"3125","659D JURONG WEST ST 65"
"3126","273A JURONG WEST AVE 3"
"3127","679A JURONG WEST CTRL 1"
"3128","628 JURONG WEST ST 65"
"3129","307A ANCHORVALE RD"
"3130","291B COMPASSVALE ST"
"3131","122A SENGKANG EAST WAY"
"3132","585 WOODLANDS DR 16"
"3133","9 CANTONMENT CL"
"3134","118A JLN MEMBINA"
"3135","74A REDHILL RD"
"3136","657B JURONG WEST ST 65"
"3137","659B JURONG WEST ST 65"
"3138","182 YUNG SHENG RD"
"3139","652C JURONG WEST ST 61"
"3140","665B JURONG WEST ST 64"
"3141","307C ANCHORVALE RD"
"3142","311A ANCHORVALE LANE"
"3143","305D ANCHORVALE LINK"
"3144","260D SENGKANG EAST WAY"
"3145","651A JURONG WEST ST 61"
"3146","634 JURONG WEST ST 65"
"3147","305A ANCHORVALE LINK"
"3148","305C ANCHORVALE LINK"
"3149","306C ANCHORVALE LINK"
"3150","290C COMPASSVALE CRES"
"3151","296B COMPASSVALE CRES"
"3152","322A ANCHORVALE DR"
"3153","299A COMPASSVALE ST"
"3154","301B ANCHORVALE DR"
"3155","253 COMPASSVALE ST"
"3156","299C COMPASSVALE ST"
"3157","122C SENGKANG EAST WAY"
"3158","143 LOR 2 TOA PAYOH"
"3159","131B KIM TIAN RD"
"3160","131C KIM TIAN RD"
"3161","651B JURONG WEST ST 61"
"3162","662C JURONG WEST ST 64"
"3163","666B JURONG WEST ST 65"
"3164","305B ANCHORVALE LINK"
"3165","307D ANCHORVALE RD"
"3166","308A ANCHORVALE RD"
"3167","308B ANCHORVALE RD"
"3168","404B FERNVALE LANE"
"3169","321C ANCHORVALE DR"
"3170","308C ANCHORVALE RD"
"3171","183B RIVERVALE CRES"
"3172","583 WOODLANDS DR 16"
"3173","17 CANTONMENT CL"
"3174","119D KIM TIAN RD"
"3175","17 TELOK BLANGAH CRES"
"3176","366 CLEMENTI AVE 2"
"3177","268A BOON LAY DR"
"3178","274D JURONG WEST AVE 3"
"3179","657A JURONG WEST ST 65"
"3180","674A JURONG WEST ST 65"
"3181","304B ANCHORVALE LINK"
"3182","296A COMPASSVALE CRES"
"3183","183D RIVERVALE CRES"
"3184","301D ANCHORVALE DR"
"3185","319B ANCHORVALE DR"
"3186","322C ANCHORVALE DR"
"3187","189A RIVERVALE DR"
"3188","189B RIVERVALE DR"
"3189","76 TELOK BLANGAH DR"
"3190","119B KIM TIAN RD"
"3191","273B JURONG WEST AVE 3"
"3192","273C JURONG WEST AVE 3"
"3193","275B JURONG WEST ST 25"
"3194","636 JURONG WEST ST 65"
"3195","276A JURONG WEST ST 25"
"3196","275D JURONG WEST ST 25"
"3197","301C ANCHORVALE DR"
"3198","290B COMPASSVALE CRES"
"3199","296C COMPASSVALE CRES"
"3200","292A COMPASSVALE ST"
"3201","258C COMPASSVALE RD"
"3202","323C SENGKANG EAST WAY"
"3203","5A MARSILING DR"
"3204","16 CANTONMENT CL"
"3205","19 CANTONMENT CL"
"3206","109 CLEMENTI ST 11"
"3207","268B BOON LAY DR"
"3208","268C BOON LAY DR"
"3209","275A JURONG WEST ST 25"
"3210","609 JURONG WEST ST 65"
"3211","322B ANCHORVALE DR"
"3212","304A ANCHORVALE LINK"
"3213","306A ANCHORVALE LINK"
"3214","295A COMPASSVALE CRES"
"3215","201D COMPASSVALE DR"
"3216","202C SENGKANG EAST RD"
"3217","320A ANCHORVALE DR"
"3218","325A SENGKANG EAST WAY"
"3219","317C ANCHORVALE RD"
"3220","589 WOODLANDS DR 16"
"3221","119C KIM TIAN RD"
"3222","276C JURONG WEST ST 25"
"3223","670A JURONG WEST ST 65"
"3224","658D JURONG WEST ST 65"
"3225","629 JURONG WEST ST 65"
"3226","321B ANCHORVALE DR"
"3227","295B COMPASSVALE CRES"
"3228","309A ANCHORVALE RD"
"3229","309C ANCHORVALE RD"
"3230","158A RIVERVALE CRES"
"3231","202B SENGKANG EAST RD"
"3232","587 WOODLANDS DR 16"
"3233","11 CANTONMENT CL"
"3234","86 TELOK BLANGAH HTS"
"3235","457 CLEMENTI AVE 3"
"3236","672A JURONG WEST ST 65"
"3237","320B ANCHORVALE DR"
"3238","122B SENGKANG EAST WAY"
"3239","144 LOR 2 TOA PAYOH"
"3240","586 WOODLANDS DR 16"
"3241","581 WOODLANDS DR 16"
"3242","18 CANTONMENT CL"
"3243","459 CLEMENTI AVE 3"
"3244","658B JURONG WEST ST 65"
"3245","656A JURONG WEST ST 61"
"3246","309B ANCHORVALE RD"
"3247","312B ANCHORVALE LANE"
"3248","8 CANTONMENT CL"
"3249","13 CANTONMENT CL"
"3250","673C JURONG WEST ST 65"
"3251","915 JURONG WEST ST 91"
"3252","652B JURONG WEST ST 61"
"3253","290A COMPASSVALE CRES"
"3254","323A SENGKANG EAST WAY"
"3255","324A SENGKANG EAST WAY"
"3256","311D ANCHORVALE LANE"
"3257","309D ANCHORVALE RD"
"3258","319C ANCHORVALE DR"
"3259","320D ANCHORVALE DR"
"3260","321A ANCHORVALE DR"
"3261","183A RIVERVALE CRES"
"3262","323B SENGKANG EAST WAY"
"3263","315C ANCHORVALE RD"
"3264","87 TELOK BLANGAH HTS"
"3265","88 TELOK BLANGAH HTS"
"3266","458 CLEMENTI AVE 3"
"3267","276B JURONG WEST AVE 3"
"3268","674B JURONG WEST ST 65"
"3269","652A JURONG WEST ST 61"
"3270","653C JURONG WEST ST 61"
"3271","658C JURONG WEST ST 65"
"3272","671A JURONG WEST ST 65"
"3273","311B ANCHORVALE LANE"
"3274","314C ANCHORVALE LINK"
"3275","314B ANCHORVALE LINK"
"3276","689F WOODLANDS DR 75"
"3277","673B JURONG WEST ST 65"
"3278","658A JURONG WEST ST 65"
"3279","324B SENGKANG EAST WAY"
"3280","325C SENGKANG EAST WAY"
"3281","313B ANCHORVALE RD"
"3282","318A ANCHORVALE LINK"
"3283","318C ANCHORVALE LINK"
"3284","157A RIVERVALE CRES"
"3285","157D RIVERVALE CRES"
"3286","766 WOODLANDS CIRCLE"
"3287","685C WOODLANDS DR 73"
"3288","687C WOODLANDS DR 75"
"3289","689E WOODLANDS DR 75"
"3290","393 BT BATOK WEST AVE 5"
"3291","23 JLN MEMBINA"
"3292","276D JURONG WEST ST 25"
"3293","275C JURONG WEST ST 25"
"3294","656C JURONG WEST ST 61"
"3295","184C RIVERVALE CRES"
"3296","317A ANCHORVALE RD"
"3297","317B ANCHORVALE RD"
"3298","686A WOODLANDS DR 73"
"3299","383 BT BATOK WEST AVE 5"
"3300","85 TELOK BLANGAH HTS"
"3301","655A JURONG WEST ST 61"
"3302","183C RIVERVALE CRES"
"3303","317D ANCHORVALE RD"
"3304","325B SENGKANG EAST WAY"
"3305","314A ANCHORVALE LINK"
"3306","316A ANCHORVALE LINK"
"3307","313A ANCHORVALE RD"
"3308","310A ANCHORVALE RD"
"3309","158D RIVERVALE CRES"
"3310","302D ANCHORVALE LINK"
"3311","262B COMPASSVALE ST"
"3312","687B WOODLANDS DR 75"
"3313","688A WOODLANDS DR 75"
"3314","689A WOODLANDS DR 75"
"3315","689C WOODLANDS DR 75"
"3316","392 BT BATOK WEST AVE 5"
"3317","12 CANTONMENT CL"
"3318","655B JURONG WEST ST 61"
"3319","324D SENGKANG EAST WAY"
"3320","318D ANCHORVALE LINK"
"3321","310B ANCHORVALE RD"
"3322","403A FERNVALE LANE"
"3323","158C RIVERVALE CRES"
"3324","685B WOODLANDS DR 73"
"3325","687A WOODLANDS DR 75"
"3326","19 JLN MEMBINA"
"3327","22 JLN MEMBINA"
"3328","118B JLN MEMBINA"
"3329","118C JLN MEMBINA"
"3330","344 CLEMENTI AVE 5"
"3331","319A ANCHORVALE DR"
"3332","184A RIVERVALE CRES"
"3333","159A RIVERVALE CRES"
"3334","764 WOODLANDS CIRCLE"
"3335","686C WOODLANDS DR 73"
"3336","184B RIVERVALE CRES"
"3337","313C ANCHORVALE RD"
"3338","157B RIVERVALE CRES"
"3339","686B WOODLANDS DR 73"
"3340","689B WOODLANDS DR 75"
"3341","391 BT BATOK WEST AVE 5"
"3342","20 JLN MEMBINA"
"3343","21 JLN MEMBINA"
"3344","656B JURONG WEST ST 61"
"3345","653A JURONG WEST ST 61"
"3346","320C ANCHORVALE DR"
"3347","764A WOODLANDS CIRCLE"
"3348","118D JLN MEMBINA"
"3349","656D JURONG WEST ST 61"
"3350","765 WOODLANDS CIRCLE"
"3351","690A WOODLANDS DR 75"
"3352","622 BT BATOK CTRL"
"3353","637 JURONG WEST ST 61"
"3354","121 LOR 2 TOA PAYOH"
"3355","767 WOODLANDS CIRCLE"
"3356","690D WOODLANDS DR 75"
"3357","77A REDHILL RD"
"3358","653B JURONG WEST ST 61"
"3359","271C JURONG WEST ST 24"
"3360","314D ANCHORVALE LINK"
"3361","318B ANCHORVALE LINK"
"3362","689D WOODLANDS DR 75"
"3363","688C WOODLANDS DR 75"
"3364","386 BT BATOK WEST AVE 5"
"3365","271A JURONG WEST ST 24"
"3366","271D JURONG WEST ST 24"
"3367","403C FERNVALE LANE"
"3368","407B FERNVALE RD"
"3369","315B ANCHORVALE RD"
"3370","157C RIVERVALE CRES"
"3371","690F WOODLANDS DR 75"
"3372","316B ANCHORVALE LINK"
"3373","690E WOODLANDS DR 75"
"3374","17A TELOK BLANGAH CRES"
"3375","271B JURONG WEST ST 24"
"3376","272B JURONG WEST ST 24"
"3377","412A FERNVALE LINK"
"3378","315A ANCHORVALE RD"
"3379","690C WOODLANDS DR 75"
"3380","688E WOODLANDS DR 75"
"3381","384 BT BATOK WEST AVE 5"
"3382","272C JURONG WEST ST 24"
"3383","272D JURONG WEST ST 24"
"3384","313D ANCHORVALE RD"
"3385","158B RIVERVALE CRES"
"3386","16 MARSILING LANE"
"3387","690B WOODLANDS DR 75"
"3388","272A JURONG WEST ST 24"
"3389","413B FERNVALE LINK"
"3390","688B WOODLANDS DR 75"
"3391","688F WOODLANDS DR 75"
"3392","621 BT BATOK CTRL"
"3393","385 BT BATOK WEST AVE 5"
"3394","4A BOON TIONG RD"
"3395","312A ANCHORVALE LANE"
"3396","406B FERNVALE RD"
"3397","654A JURONG WEST ST 61"
"3398","654B JURONG WEST ST 61"
"3399","207B COMPASSVALE LANE"
"3400","316C ANCHORVALE LINK"
"3401","405C FERNVALE LANE"
"3402","406C FERNVALE RD"
"3403","291C COMPASSVALE ST"
"3404","620 BT BATOK CTRL"
"3405","403B FERNVALE LANE"
"3406","408B FERNVALE RD"
"3407","207D COMPASSVALE LANE"
"3408","407A FERNVALE RD"
"3409","52 LOR 6 TOA PAYOH"
"3410","688D WOODLANDS DR 75"
"3411","395 BT BATOK WEST AVE 5"
"3412","207A COMPASSVALE LANE"
"3413","394 BT BATOK WEST AVE 5"
"3414","387 BT BATOK WEST AVE 5"
"3415","390 BT BATOK WEST AVE 5"
"3416","412B FERNVALE LINK"
"3417","413A FERNVALE LINK"
"3418","388 BT BATOK WEST AVE 5"
"3419","202A COMPASSVALE DR"
"3420","654C JURONG WEST ST 61"
"3421","404A FERNVALE LANE"
"3422","406A FERNVALE RD"
"3423","461 CLEMENTI AVE 3"
"3424","121 YUAN CHING RD"
"3425","146 LOR 2 TOA PAYOH"
"3426","916 JURONG WEST ST 91"
"3427","671B JURONG WEST ST 65"
"3428","671C JURONG WEST ST 65"
"3429","268D COMPASSVALE LINK"
"3430","405B FERNVALE LANE"
"3431","204D COMPASSVALE DR"
"3432","324C SENGKANG EAST WAY"
"3433","145 LOR 2 TOA PAYOH"
"3434","262C COMPASSVALE ST"
"3435","152 LOR 2 TOA PAYOH"
"3436","207C COMPASSVALE LANE"
"3437","306B ANCHORVALE LINK"
"3438","403D FERNVALE LANE"
"3439","409A FERNVALE RD"
"3440","274A JURONG WEST AVE 3"
"3441","147 LOR 2 TOA PAYOH"
"3442","462 CLEMENTI AVE 3"
"3443","502 JURONG WEST AVE 1"
"3444","156 RIVERVALE CRES"
"3445","408A FERNVALE RD"
"3446","48 LOWER DELTA RD"
"3447","268B COMPASSVALE LINK"
"3448","405A FERNVALE LANE"
"3449","154 BT BATOK ST 11"
"3450","151 RIVERVALE CRES"
"3451","914 JURONG WEST ST 91"
"3452","409B FERNVALE RD"
"3453","154 RIVERVALE CRES"
"3454","150 RIVERVALE CRES"
"3455","265B COMPASSVALE LINK"
"3456","268A COMPASSVALE LINK"
"3457","267A COMPASSVALE LINK"
"3458","201B TAMPINES ST 21"
"3459","6A BOON TIONG RD"
"3460","75A REDHILL RD"
"3461","627 JURONG WEST ST 65"
"3462","265C COMPASSVALE LINK"
"3463","204 TAMPINES ST 21"
"3464","163 WOODLANDS ST 13"
"3465","156 WOODLANDS ST 13"
"3466","152 BT BATOK ST 11"
"3467","269D COMPASSVALE LINK"
"3468","408C FERNVALE RD"
"3469","122 YUAN CHING RD"
"3470","18 MARSILING LANE"
"3471","274C JURONG WEST ST 25"
"3472","266A COMPASSVALE BOW"
"3473","269A COMPASSVALE LINK"
"3474","269C COMPASSVALE LINK"
"3475","164 WOODLANDS ST 13"
"3476","166 WOODLANDS ST 13"
"3477","153 RIVERVALE CRES"
"3478","265D COMPASSVALE BOW"
"3479","269B COMPASSVALE LINK"
"3480","302C ANCHORVALE LINK"
"3481","268C COMPASSVALE LINK"
"3482","307B ANCHORVALE RD"
"3483","267B COMPASSVALE LINK"
"3484","19 MARSILING LANE"
"3485","389 BT BATOK WEST AVE 5"
"3486","6B BOON TIONG RD"
"3487","4B BOON TIONG RD"
"3488","76A REDHILL RD"
"3489","264F COMPASSVALE BOW"
"3490","265A COMPASSVALE LINK"
"3491","26A JLN MEMBINA"
"3492","677B JURONG WEST ST 64"
"3493","155 RIVERVALE CRES"
"3494","152 RIVERVALE CRES"
"3495","986C JURONG WEST ST 93"
"3496","675A JURONG WEST ST 64"
"3497","265E COMPASSVALE BOW"
"3498","264C COMPASSVALE BOW"
"3499","50 HAVELOCK RD"
"3500","25B JLN MEMBINA"
"3501","722 CLEMENTI WEST ST 2"
"3502","989D JURONG WEST ST 93"
"3503","987D JURONG WEST ST 93"
"3504","27A JLN MEMBINA"
"3505","75B REDHILL RD"
"3506","987C JURONG WEST ST 93"
"3507","188 BOON LAY DR"
"3508","525 JURONG WEST ST 52"
"3509","337C TAH CHING RD"
"3510","678C JURONG WEST ST 64"
"3511","988A JURONG WEST ST 93"
"3512","274B JURONG WEST ST 25"
"3513","266B COMPASSVALE BOW"
"3514","264E COMPASSVALE BOW"
"3515","986A JURONG WEST ST 93"
"3516","266C COMPASSVALE BOW"
"3517","990A JURONG WEST ST 93"
"3518","264B COMPASSVALE BOW"
"3519","79B TOA PAYOH CTRL"
"3520","150 WOODLANDS ST 13"
"3521","530 JURONG WEST ST 52"
"3522","264A COMPASSVALE BOW"
"3523","264D COMPASSVALE BOW"
"3524","727 CLEMENTI WEST ST 2"
"3525","27B JLN MEMBINA"
"3526","109 BT BATOK WEST AVE 6"
"3527","25A JLN MEMBINA"
"3528","26D JLN MEMBINA"
"3529","989A JURONG WEST ST 93"
"3530","987B JURONG WEST ST 93"
"3531","275B COMPASSVALE LINK"
"3532","273C COMPASSVALE LINK"
"3533","79C TOA PAYOH CTRL"
"3534","79E TOA PAYOH CTRL"
"3535","150 BT BATOK ST 11"
"3536","26B JLN MEMBINA"
"3537","626 JURONG WEST ST 65"
"3538","436B FERNVALE RD"
"3539","990C JURONG WEST ST 93"
"3540","986B JURONG WEST ST 93"
"3541","271B SENGKANG CTRL"
"3542","157 BT BATOK ST 11"
"3543","26C JLN MEMBINA"
"3544","721 CLEMENTI WEST ST 2"
"3545","987A JURONG WEST ST 93"
"3546","989B JURONG WEST ST 93"
"3547","79A TOA PAYOH CTRL"
"3548","677A JURONG WEST ST 64"
"3549","75C REDHILL RD"
"3550","990B JURONG WEST ST 93"
"3551","504 JURONG WEST ST 51"
"3552","678B JURONG WEST ST 64"
"3553","436C FERNVALE RD"
"3554","277B COMPASSVALE LINK"
"3555","79D TOA PAYOH CTRL"
"3556","678D JURONG WEST ST 64"
"3557","676B JURONG WEST ST 64"
"3558","436D FERNVALE RD"
"3559","273A COMPASSVALE LINK"
"3560","275A COMPASSVALE LINK"
"3561","275D COMPASSVALE LINK"
"3562","675B JURONG WEST ST 64"
"3563","302B ANCHORVALE LINK"
"3564","436A FERNVALE RD"
"3565","148 POTONG PASIR AVE 1"
"3566","272C SENGKANG CTRL"
"3567","146 POTONG PASIR AVE 1"
"3568","988B JURONG WEST ST 93"
"3569","988C JURONG WEST ST 93"
"3570","275C COMPASSVALE LINK"
"3571","503 JURONG WEST AVE 1"
"3572","676A JURONG WEST ST 64"
"3573","989C JURONG WEST ST 93"
"3574","273B COMPASSVALE LINK"
"3575","277C COMPASSVALE LINK"
"3576","677C JURONG WEST ST 64"
"3577","273D COMPASSVALE LINK"
"3578","272B SENGKANG CTRL"
"3579","277A COMPASSVALE LINK"
"3580","678A JURONG WEST ST 64"
"3581","272A SENGKANG CTRL"
"3582","270A SENGKANG CTRL"
"3583","277D COMPASSVALE LINK"
"3584","174 BOON LAY DR"
"3585","337A TAH CHING RD"
"3586","132 MARSILING RISE"
"3587","191 BOON LAY DR"
"3588","272D SENGKANG CTRL"
"3589","337D TAH CHING RD"
"3590","338A TAH CHING RD"
"3591","271A SENGKANG CTRL"
"3592","516 WEST COAST RD"
"3593","441B CLEMENTI AVE 3"
"3594","271C SENGKANG CTRL"
"3595","515A TAMPINES CTRL 7"
"3596","515B TAMPINES CTRL 7"
"3597","518C TAMPINES CTRL 7"
"3598","515C TAMPINES CTRL 7"
"3599","515D TAMPINES CTRL 7"
"3600","518B TAMPINES CTRL 7"
"3601","518A TAMPINES CTRL 7"
"3602","518D TAMPINES CTRL 7"
"3603","438A SENGKANG WEST AVE"
"3604","439A SENGKANG WEST AVE"
"3605","438B SENGKANG WEST AVE"
"3606","439B SENGKANG WEST AVE"
"3607","208B COMPASSVALE LANE"
"3608","337B TAH CHING RD"
"3609","439C SENGKANG WEST AVE"
"3610","208A COMPASSVALE LANE"
"3611","339A KANG CHING RD"
"3612","209A COMPASSVALE LANE"
"3613","441A FERNVALE RD"
"3614","338B KANG CHING RD"
"3615","339D KANG CHING RD"
"3616","209C COMPASSVALE LANE"
"3617","441C FERNVALE RD"
"3618","53 HAVELOCK RD"
"3619","58 HAVELOCK RD"
"3620","441B FERNVALE RD"
"3621","441D FERNVALE RD"
"3622","54 HAVELOCK RD"
"3623","56 HAVELOCK RD"
"3624","526 JURONG WEST ST 52"
"3625","339C KANG CHING RD"
"3626","339B KANG CHING RD"
"3627","209B COMPASSVALE LANE"
"3628","126A KIM TIAN RD"
"3629","127D KIM TIAN RD"
"3630","176 BOON LAY DR"
"3631","55 HAVELOCK RD"
"3632","443A FERNVALE RD"
"3633","127A KIM TIAN RD"
"3634","441A CLEMENTI AVE 3"
"3635","175 BOON LAY DR"
"3636","410A FERNVALE RD"
"3637","211D COMPASSVALE LANE"
"3638","210B COMPASSVALE LANE"
"3639","210A COMPASSVALE LANE"
"3640","299A TAMPINES ST 22"
"3641","126C KIM TIAN RD"
"3642","410C FERNVALE RD"
"3643","443C FERNVALE RD"
"3644","443B FERNVALE RD"
"3645","210C COMPASSVALE LANE"
"3646","211A COMPASSVALE LANE"
"3647","127C KIM TIAN RD"
"3648","411A FERNVALE RD"
"3649","411B FERNVALE RD"
"3650","410B FERNVALE RD"
"3651","167B SIMEI LANE"
"3652","168C SIMEI LANE"
"3653","167C SIMEI LANE"
"3654","168D SIMEI LANE"
"3655","52 HAVELOCK RD"
"3656","213B COMPASSVALE LANE"
"3657","212C COMPASSVALE DR"
"3658","213A COMPASSVALE LANE"
"3659","445B FERNVALE RD"
"3660","445A FERNVALE RD"
"3661","168B SIMEI LANE"
"3662","168A SIMEI LANE"
"3663","167A SIMEI LANE"
"3664","425 CLEMENTI AVE 1"
"3665","211B COMPASSVALE LANE"
"3666","167D SIMEI LANE"
"3667","420 CLEMENTI AVE 1"
"3668","211C COMPASSVALE LANE"
"3669","212B COMPASSVALE DR"
"3670","212A COMPASSVALE DR"
"3671","424 CLEMENTI AVE 1"
"3672","421 CLEMENTI AVE 1"
"3673","416 CLEMENTI AVE 1"
"3674","57 HAVELOCK RD"
"3675","418 CLEMENTI AVE 1"
"3676","80C TELOK BLANGAH ST 31"
"3677","423 CLEMENTI AVE 1"
"3678","435A FERNVALE RD"
"3679","434A FERNVALE RD"
"3680","80A TELOK BLANGAH ST 31"
"3681","446C JLN KAYU"
"3682","434B FERNVALE RD"
"3683","435B FERNVALE RD"
"3684","447A JLN KAYU"
"3685","435C FERNVALE RD"
"3686","572B WOODLANDS AVE 1"
"3687","12B MARSILING LANE"
"3688","12A MARSILING LANE"
"3689","12C MARSILING LANE"
"3690","138B LOR 1A TOA PAYOH"
"3691","80B TELOK BLANGAH ST 31"
"3692","446B JLN KAYU"
"3693","139A LOR 1A TOA PAYOH"
"3694","138A LOR 1A TOA PAYOH"
"3695","570C WOODLANDS AVE 1"
"3696","417 CLEMENTI AVE 1"
"3697","447B JLN KAYU"
"3698","138C LOR 1A TOA PAYOH"
"3699","139B LOR 1A TOA PAYOH"
"3700","570A WOODLANDS AVE 1"
"3701","570B WOODLANDS AVE 1"
"3702","505 WEST COAST DR"
"3703","571A WOODLANDS AVE 1"
"3704","571C WOODLANDS AVE 1"
"3705","571B WOODLANDS AVE 1"
"3706","181A BOON LAY DR"
"3707","572A WOODLANDS AVE 1"
"3708","180A BOON LAY DR"
"3709","450A SENGKANG WEST WAY"
"3710","499B TAMPINES AVE 9"
"3711","180B BOON LAY DR"
"3712","180C BOON LAY DR"
"3713","180A RIVERVALE CRES"
"3714","450B SENGKANG WEST WAY"
"3715","178D RIVERVALE CRES"
"3716","448A SENGKANG WEST WAY"
"3717","430D FERNVALE LINK"
"3718","499A TAMPINES AVE 9"
"3719","887C WOODLANDS DR 50"
"3720","181B BOON LAY DR"
"3721","180D RIVERVALE CRES"
"3722","430C FERNVALE LINK"
"3723","450C SENGKANG WEST WAY"
"3724","433B SENGKANG WEST WAY"
"3725","180B RIVERVALE CRES"
"3726","432B SENGKANG WEST WAY"
"3727","178A RIVERVALE CRES"
"3728","886D WOODLANDS DR 50"
"3729","887A WOODLANDS DR 50"
"3730","448B SENGKANG WEST WAY"
"3731","180C RIVERVALE CRES"
"3732","887B WOODLANDS DR 50"
"3733","886C WOODLANDS DR 50"
"3734","9B BOON TIONG RD"
"3735","430A FERNVALE LINK"
"3736","430B FERNVALE LINK"
"3737","886B WOODLANDS DR 50"
"3738","9A BOON TIONG RD"
"3739","178B RIVERVALE CRES"
"3740","433A SENGKANG WEST WAY"
"3741","432A SENGKANG WEST WAY"
"3742","886A WOODLANDS DR 50"
"3743","10A BOON TIONG RD"
"3744","183A BOON LAY AVE"
"3745","183D BOON LAY AVE"
"3746","178C RIVERVALE CRES"
"3747","183C BOON LAY AVE"
"3748","451A SENGKANG WEST WAY"
"3749","183B BOON LAY AVE"
"3750","452B SENGKANG WEST WAY"
"3751","452A SENGKANG WEST WAY"
"3752","782A WOODLANDS CRES"
"3753","451B SENGKANG WEST WAY"
"3754","326A ANCHORVALE RD"
"3755","780B WOODLANDS CRES"
"3756","782D WOODLANDS CRES"
"3757","782B WOODLANDS CRES"
"3758","196B BOON LAY DR"
"3759","780E WOODLANDS CRES"
"3760","197C BOON LAY DR"
"3761","326B ANCHORVALE RD"
"3762","327A ANCHORVALE RD"
"3763","327C ANCHORVALE RD"
"3764","282B SENGKANG EAST AVE"
"3765","281B SENGKANG EAST AVE"
"3766","282A SENGKANG EAST AVE"
"3767","522A TAMPINES CTRL 7"
"3768","522C TAMPINES CTRL 7"
"3769","782C WOODLANDS CRES"
"3770","780A WOODLANDS CRES"
"3771","780C WOODLANDS CRES"
"3772","780D WOODLANDS CRES"
"3773","281A SENGKANG EAST AVE"
"3774","332C ANCHORVALE LINK"
"3775","327B ANCHORVALE RD"
"3776","332A ANCHORVALE LINK"
"3777","332B ANCHORVALE LINK"
"3778","333D ANCHORVALE LINK"
"3779","333B ANCHORVALE LINK"
"3780","280A SENGKANG EAST AVE"
"3781","869A TAMPINES AVE 8"
"3782","869B TAMPINES AVE 8"
"3783","780F WOODLANDS CRES"
"3784","196A BOON LAY DR"
"3785","197B BOON LAY DR"
"3786","197D BOON LAY DR"
"3787","453B FERNVALE RD"
"3788","334A ANCHORVALE CRES"
"3789","326C ANCHORVALE RD"
"3790","333C ANCHORVALE LINK"
"3791","280B SENGKANG EAST AVE"
