Address,Lat,Lon
887A TAMPINES ST 81,1.3500303,103.9316618
873 TAMPINES ST 84,1.3539396,103.9321862
946 TAMPINES AVE 4,1.3514,103.9397879
868 TAMPINES ST 83,1.3546045,103.9342936
303 TAMPINES ST 32,1.3519891,103.9558682
874A TAMPINES ST 84,1.3530793,103.9322089
244 KIM KEAT LINK,1.3307172,103.8563925
247 KIM KEAT LINK,1.3314257,103.8556789
241 KIM KEAT LINK,1.3305485,103.8554281
248 KIM KEAT LINK,1.3314113,103.8559735
320 WOODLANDS ST 32,1.4316917,103.7779331
819 WOODLANDS ST 82,1.4410921,103.7907008
371 BT BATOK ST 31,1.3594109,103.750685
359 BT BATOK ST 31,1.3613129,103.7512281
836 JURONG WEST ST 81,1.3425961,103.6933981
946 JURONG WEST ST 91,1.3443229,103.6905274
943 JURONG WEST ST 91,1.3436419,103.6898694
940 JURONG WEST ST 91,1.3433551,103.6887836
918 JURONG WEST ST 91,1.3406355,103.6871324
888A TAMPINES ST 81,1.3504889,103.9308766
164 SIMEI RD,1.3461484,103.958117
869 TAMPINES ST 83,1.3546567,103.9334955
870 TAMPINES ST 83,1.3543164,103.9334779
157 SIMEI RD,1.3446493,103.9594039
159 SIMEI RD,1.3448657,103.9599479
867 TAMPINES ST 83,1.353207,103.9344639
251 KIM KEAT LINK,1.3315722,103.8571926
252 KIM KEAT LINK,1.331238,103.857235
160 WOODLANDS ST 13,1.4333367,103.7746749
150 SILAT AVE,1.2771309,103.831453
507 JURONG WEST ST 52,1.3492,103.7183764
945 JURONG WEST ST 91,1.3442335,103.6901429
976 JURONG WEST ST 93,1.3399495,103.6937273
979 JURONG WEST ST 93,1.3395399,103.6943514
827 JURONG WEST ST 81,1.345609,103.6930385
702 JURONG WEST ST 71,1.3424105,103.6957023
937 JURONG WEST ST 91,1.3425601,103.6900729
302 TAMPINES ST 32,1.3525057,103.955143
872 TAMPINES ST 84,1.3542317,103.9323222
485B TAMPINES AVE 9,1.3598188,103.9564122
253 KIM KEAT AVE,1.331142,103.8577789
274 BT BATOK EAST AVE 4,1.3479355,103.7579574
352 BT BATOK ST 34,1.3616165,103.7494177
28 TIONG BAHRU RD,1.2857107,103.8303942
926 JURONG WEST ST 92,1.3404958,103.6891455
941 JURONG WEST ST 91,1.3439661,103.6888535
948 JURONG WEST ST 91,1.3445032,103.6910251
942 JURONG WEST ST 91,1.3435574,103.6896664
501 TAMPINES CTRL 1,1.3545857,103.9460517
230C TAMPINES ST 24,1.3556936,103.9514035
413 TAMPINES ST 41,1.3594618,103.9455564
865 TAMPINES ST 83,1.3538542,103.934271
233 SIMEI ST 4,1.3440813,103.9564122
230J TAMPINES ST 21,1.3561983,103.9496131
313 TAMPINES ST 33,1.3521125,103.9569007
97 LOR 3 TOA PAYOH,1.3384518,103.8479072
825 WOODLANDS ST 81,1.4388967,103.7896142
349 WOODLANDS AVE 3,1.4333629,103.7823707
186 BT BATOK WEST AVE 6,1.3466656,103.7440802
404 BT BATOK WEST AVE 7,1.3655252,103.7451634
953 JURONG WEST ST 91,1.3423913,103.6907742
725 JURONG WEST AVE 5,1.3455083,103.6978341
814 JURONG WEST ST 81,1.3456597,103.6957506
235 SIMEI ST 4,1.3429704,103.9555283
866 TAMPINES ST 83,1.35431,103.9345656
488A TAMPINES AVE 9,1.3601854,103.9563215
158 SIMEI RD,1.3442813,103.9597665
491B TAMPINES AVE 9,1.3622661,103.9542138
492C TAMPINES ST 45,1.3634405,103.9537152
486B TAMPINES AVE 9,1.3591538,103.9567813
395 TAMPINES AVE 7,1.3556675,103.9558456
309 TAMPINES ST 32,1.353433,103.956776
495E TAMPINES ST 43,1.3641439,103.9524007
831 WOODLANDS ST 83,1.4395467,103.7913346
837 WOODLANDS ST 82,1.4408669,103.7915157
980 JURONG WEST ST 93,1.3391514,103.6936695
823 JURONG WEST ST 81,1.3467006,103.6943056
828 JURONG WEST ST 81,1.3451694,103.6930385
974 JURONG WEST ST 93,1.3397216,103.6932397
503 TAMPINES CTRL 1,1.3549957,103.9456017
489C TAMPINES ST 45,1.3617212,103.9565935
496B TAMPINES ST 43,1.3615524,103.9510862
332 TAMPINES ST 32,1.353498,103.9606731
347 WOODLANDS AVE 3,1.4332206,103.7816464
639 BT BATOK CTRL,1.3493051,103.7519411
965 JURONG WEST ST 93,1.3408765,103.6926517
975 JURONG WEST ST 93,1.3403059,103.6935564
720 JURONG WEST AVE 5,1.3444104,103.6976529
727 JURONG WEST AVE 5,1.345794,103.6976506
729 JURONG WEST AVE 5,1.346497,103.6978797
880A TAMPINES AVE 8,1.3520555,103.9320276
488B TAMPINES ST 45,1.3604257,103.9570738
495F TAMPINES ST 43,1.3644523,103.9528766
249 KIM KEAT LINK,1.3313391,103.8566442
242 KIM KEAT LINK,1.3300724,103.8558006
258 KIM KEAT AVE,1.3325768,103.8575409
343 WOODLANDS AVE 1,1.4317406,103.7806735
185 BT BATOK WEST AVE 6,1.347051,103.7449625
506 JURONG WEST ST 52,1.3491979,103.7187384
728 JURONG WEST AVE 5,1.3461681,103.6977438
952 JURONG WEST ST 91,1.3426797,103.6915885
496E TAMPINES AVE 9,1.3611206,103.949817
491F TAMPINES ST 45,1.3630493,103.954871
484 TAMPINES ST 43,1.361307,103.952521
312 WOODLANDS ST 31,1.430703,103.7755899
425 BT BATOK WEST AVE 2,1.361806,103.745186
124 BT MERAH LANE 1,1.2859123,103.8034685
837 JURONG WEST ST 81,1.3434072,103.6930813
505 TAMPINES CTRL 1,1.3554923,103.9451712
169 WOODLANDS ST 11,1.4333256,103.7764856
136 MARSILING RD,1.4385524,103.7777004
721 JURONG WEST AVE 5,1.3441178,103.6975623
961 JURONG WEST ST 92,1.3412654,103.6922897
748 JURONG WEST ST 73,1.3477777,103.6981061
811 JURONG WEST ST 81,1.3464056,103.6966328
830A JURONG WEST ST 81,1.3452364,103.6941242
322 TAMPINES ST 33,1.3508699,103.9581462
842D TAMPINES ST 82,1.3506312,103.9377381
311 WOODLANDS ST 31,1.4304715,103.7761529
847 WOODLANDS ST 82,1.4421137,103.7916968
46 SENG POH RD,1.2840748,103.8315462
508 JURONG WEST ST 52,1.348679,103.7186853
821 JURONG WEST ST 81,1.3470653,103.6945771
838 JURONG WEST ST 81,1.3439218,103.6934001
487B TAMPINES ST 45,1.359985,103.958264
301 TAMPINES ST 32,1.353382,103.9555056
491H TAMPINES ST 45,1.3628518,103.9542138
243 KIM KEAT LINK,1.330261,103.856526
304 WOODLANDS ST 31,1.4298927,103.7737696
328 WOODLANDS ST 32,1.430078,103.7794734
326 WOODLANDS ST 32,1.4303892,103.7795866
829 WOODLANDS ST 83,1.4394615,103.7902707
487C TAMPINES ST 45,1.3608247,103.9578487
494B TAMPINES AVE 9,1.3629892,103.9527008
828 WOODLANDS ST 81,1.4397025,103.7898859
10 JLN RUMAH TINGGI,1.288298,103.8084491
732 JURONG WEST ST 73,1.3459564,103.6995308
261 BOON LAY DR,1.3456701,103.7079687
151 YUNG HO RD,1.3268305,103.7216312
495A TAMPINES ST 43,1.3626336,103.9508822
335 TAMPINES ST 32,1.3524001,103.9606731
950 JURONG WEST ST 91,1.3433432,103.6908646
826 JURONG WEST ST 81,1.3463304,103.6941644
508 TAMPINES CTRL 1,1.3546374,103.9455557
816 WOODLANDS ST 82,1.4420492,103.7900573
420 WOODLANDS ST 41,1.4281446,103.774607
726 JURONG WEST AVE 5,1.3459519,103.6971104
824 JURONG WEST ST 81,1.3463957,103.693911
830 JURONG WEST ST 81,1.3453342,103.6934554
753 JURONG WEST ST 74,1.3484818,103.7000745
312 TAMPINES ST 33,1.3527868,103.9571374
815 JURONG WEST ST 81,1.3453731,103.6958435
746 JURONG WEST ST 73,1.3474125,103.697925
724 JURONG WEST ST 72,1.345355,103.6983979
745 JURONG WEST ST 73,1.3470394,103.6979222
495C TAMPINES ST 43,1.363215,103.9516074
245 KIM KEAT LINK,1.3310779,103.8566514
46 LOR 5 TOA PAYOH,1.3362845,103.8530521
329 WOODLANDS ST 32,1.4303572,103.778817
822 WOODLANDS ST 82,1.4419063,103.7894235
833 WOODLANDS ST 83,1.4399364,103.7906329
153 YUNG HO RD,1.3274972,103.7210882
719 JURONG WEST AVE 5,1.3446888,103.696997
382 TAMPINES ST 32,1.3541685,103.9586786
338 WOODLANDS AVE 1,1.4307851,103.7811691
713 JURONG WEST ST 71,1.3436305,103.6961359
722 JURONG WEST AVE 5,1.3436163,103.698023
263 BOON LAY DR,1.3452923,103.7067696
396 TAMPINES AVE 7,1.3557918,103.9565028
412 WOODLANDS ST 41,1.428192,103.7728416
723 JURONG WEST AVE 5,1.3445073,103.6964007
714 JURONG WEST ST 71,1.3430719,103.6966781
309 WOODLANDS AVE 1,1.4297321,103.776033
179 WOODLANDS ST 13,1.4347088,103.7782969
415 BT BATOK WEST AVE 4,1.3631707,103.7467927
642 BT BATOK CTRL,1.3488198,103.7519782
19 LIM LIAK ST,1.285532,103.8326305
711 JURONG WEST ST 71,1.3431147,103.6955923
715 JURONG WEST ST 71,1.3424499,103.6957951
718 JURONG WEST ST 71,1.3437219,103.6972445
703 JURONG WEST ST 71,1.3417388,103.695834
321 TAMPINES ST 33,1.350725,103.957397
310 WOODLANDS ST 31,1.4300996,103.7759424
332 WOODLANDS AVE 1,1.4297679,103.7791792
805 WOODLANDS ST 81,1.4406729,103.78726
147 SILAT AVE,1.2773596,103.8311158
842E TAMPINES ST 82,1.3517982,103.9384633
842 WOODLANDS ST 82,1.4434311,103.7923306
19 KG BAHRU HILL,Nil,Nil
17 TIONG BAHRU RD,1.285643,103.833077
743 JURONG WEST ST 73,1.3473678,103.6993275
716 JURONG WEST ST 71,1.3438214,103.696421
712 JURONG WEST ST 71,1.3422307,103.6964519
803 WOODLANDS ST 81,1.4404424,103.7868973
7 JLN BT MERAH,1.2874633,103.8080322
36 MOH GUAN TER,1.2849011,103.8310228
856B TAMPINES ST 82,1.353138,103.9379173
48 LOR 5 TOA PAYOH,1.336474,103.8532342
874 WOODLANDS ST 82,1.4429334,103.7895141
751 JURONG WEST ST 73,1.347625,103.6991919
485A TAMPINES AVE 9,1.3600201,103.9557119
385 TAMPINES ST 32,1.3546189,103.9587965
357 TAMPINES ST 33,1.3540772,103.961761
856E TAMPINES ST 82,1.3527734,103.9406841
328 TAMPINES ST 32,1.3535108,103.9584973
176 WOODLANDS ST 13,1.4335521,103.7784549
14 JLN BT MERAH,1.2879364,103.8077247
717 JURONG WEST ST 71,1.3434648,103.6972388
858 JURONG WEST ST 81,1.3483465,103.6961221
849 JURONG WEST ST 81,1.3458648,103.6917135
230E TAMPINES ST 24,1.3560359,103.9510576
174 WOODLANDS ST 13,1.4333177,103.7777539
491C TAMPINES ST 45,1.3618794,103.9545991
324 TAMPINES ST 32,1.352408,103.9593132
731 JURONG WEST ST 72,1.3457169,103.6985556
486C TAMPINES AVE 9,1.3590076,103.9574094
502 TAMPINES CTRL 1,1.3563708,103.9451712
318 TAMPINES ST 33,1.3516225,103.9559589
497D TAMPINES ST 45,1.358851,103.9591319
326 TAMPINES ST 32,1.3525296,103.9586433
123 POTONG PASIR AVE 1,1.3351645,103.865785
855 WOODLANDS ST 83,1.4401222,103.7932361
345 WOODLANDS ST 32,1.4322939,103.7801755
128 MARSILING RISE,1.4374204,103.7790207
866 WOODLANDS ST 83,1.4416677,103.7926023
358 WOODLANDS AVE 5,1.4336476,103.7838194
893D WOODLANDS DR 50,1.4364728,103.7898859
281 BT BATOK EAST AVE 3,1.3475487,103.7575258
42 KIM CHENG ST,1.2844408,103.8316342
349 TAMPINES ST 33,1.3529384,103.9624947
472 TAMPINES ST 44,1.3598359,103.9535112
497F TAMPINES ST 45,1.3592149,103.9594946
497J TAMPINES ST 45,1.3592149,103.9594946
316 WOODLANDS ST 31,1.4314938,103.7760335
418 WOODLANDS ST 41,1.4290054,103.774856
402 BT BATOK WEST AVE 7,1.3646934,103.7442908
733 JURONG WEST ST 73,1.3453969,103.7000712
474 TAMPINES ST 43,1.3598407,103.9527077
389 TAMPINES ST 32,1.3547589,103.9578627
351 TAMPINES ST 33,1.3529734,103.9627583
477 TAMPINES ST 43,1.3609904,103.9527242
481 TAMPINES ST 44,1.3615744,103.9532849
483 TAMPINES ST 43,1.3612588,103.9526325
314 TAMPINES ST 33,1.3521987,103.9571233
324 WOODLANDS ST 32,1.4312257,103.7797373
315 WOODLANDS ST 31,1.4314949,103.7758524
419 WOODLANDS ST 41,1.4285115,103.774607
341 WOODLANDS AVE 1,1.4315297,103.7811096
479 TAMPINES ST 44,1.3615084,103.9536373
737 TAMPINES ST 72,1.3589256,103.9340217
317 WOODLANDS ST 31,1.4318594,103.776214
122 BT MERAH LANE 1,1.2864933,103.8041929
480 TAMPINES ST 44,1.3618601,103.953705
1 UPP ALJUNIED LANE,1.3341945,103.8785372
302 WOODLANDS ST 31,1.4318415,103.7744066
303 WOODLANDS ST 31,1.4309433,103.7737488
509 TAMPINES CTRL 1,1.3551974,103.9455338
306 WOODLANDS ST 31,1.4301936,103.7748213
344 WOODLANDS ST 32,1.4321026,103.780482
301 WOODLANDS ST 31,1.4316695,103.77328
319 WOODLANDS ST 31,1.4314896,103.7773365
737 JURONG WEST ST 75,1.3468073,103.7012728
24 TIONG BAHRU RD,1.2857584,103.8313625
164 BT MERAH CTRL,1.2833943,103.8164192
6 SELETAR WEST FARMWAY 6,1.3959029,103.870778
44 LOR 5 TOA PAYOH,1.3365412,103.8538583
49 LOR 5 TOA PAYOH,1.3377291,103.8532649
235 TAMPINES ST 21,1.3555474,103.9482533
50 LOR 5 TOA PAYOH,1.3370952,103.8527848
320 BT BATOK ST 33,1.3611729,103.7469511
496C TAMPINES ST 43,1.3621063,103.9502703
496D TAMPINES AVE 9,1.3612394,103.950324
22 TIONG BAHRU RD,1.2857016,103.8317021
405 BT BATOK WEST AVE 7,1.3657248,103.7455028
406 BT BATOK WEST AVE 7,1.3652279,103.7458875
491A TAMPINES AVE 9,1.3626164,103.9537831
496F TAMPINES AVE 9,1.3606046,103.9504063
310 TAMPINES ST 32,1.353538,103.9569788
99C LOR 2 TOA PAYOH,1.3390423,103.8475117
403 BT BATOK WEST AVE 7,1.3651605,103.7448918
840 JURONG WEST ST 81,1.3442221,103.6921335
843 JURONG WEST ST 81,1.344296,103.6940088
842 JURONG WEST ST 81,1.3445807,103.6934907
496G TAMPINES AVE 9,1.3607106,103.9504946
491D TAMPINES ST 45,1.3624828,103.9547124
306 TAMPINES ST 32,1.3531608,103.9557776
307 TAMPINES ST 32,1.3529374,103.9564122
493B TAMPINES AVE 9,1.3622378,103.9520868
43 LOR 5 TOA PAYOH,1.3374106,103.8537719
99B LOR 2 TOA PAYOH,1.3391078,103.84689
101B LOR 2 TOA PAYOH,1.3405638,103.8474298
313 WOODLANDS ST 31,1.4308364,103.7761548
314 WOODLANDS ST 31,1.4311327,103.7760275
493D TAMPINES ST 43,1.3623906,103.9517208
493A TAMPINES AVE 9,1.362456,103.9525573
304 TAMPINES ST 32,1.3521323,103.9564122
308 TAMPINES ST 32,1.3529348,103.9568655
311 TAMPINES ST 33,1.3534429,103.9575907
318 WOODLANDS ST 31,1.4318532,103.7772098
833 JURONG WEST ST 81,1.3439167,103.6943048
820 JURONG WEST ST 81,1.3463477,103.6951876
829 JURONG WEST ST 81,1.3449621,103.6940564
493C TAMPINES ST 43,1.3619094,103.9515341
315 TAMPINES ST 33,1.3521985,103.9575907
495B TAMPINES ST 43,1.3628324,103.9513128
99A LOR 2 TOA PAYOH,1.3387438,103.8466738
832 JURONG WEST ST 81,1.3442968,103.6950966
834 JURONG WEST ST 81,1.3431879,103.694231
841 JURONG WEST ST 81,1.344657,103.6929479
493E TAMPINES ST 43,1.3626482,103.9520369
491E TAMPINES ST 45,1.362443,103.9552563
305 TAMPINES ST 32,1.3524282,103.9558682
491G TAMPINES ST 45,1.3634726,103.9544857
45 LOR 5 TOA PAYOH,1.3358915,103.8539173
853 WOODLANDS ST 83,1.4393791,103.7931121
854 WOODLANDS ST 83,1.4398197,103.7930517
817 JURONG WEST ST 81,1.3445672,103.6958433
492B TAMPINES AVE 9,1.3629841,103.9535112
492D TAMPINES ST 45,1.363441,103.9537173
101A LOR 2 TOA PAYOH,1.3396943,103.8470604
175 WOODLANDS ST 13,1.4336175,103.7777882
744 JURONG WEST ST 73,1.3468187,103.699192
810 JURONG WEST ST 81,1.3469858,103.6956628
818 JURONG WEST ST 81,1.3453035,103.6952102
819 JURONG WEST ST 81,1.3458901,103.6951197
816 JURONG WEST ST 81,1.3456626,103.6964769
822 JURONG WEST ST 81,1.3468512,103.6935818
825 JURONG WEST ST 81,1.3461935,103.6933102
490A TAMPINES ST 45,1.362032,103.956755
384 TAMPINES ST 32,1.3540135,103.9579416
230D TAMPINES ST 24,1.3561139,103.9515168
230F TAMPINES ST 24,1.3561727,103.9507817
230G TAMPINES ST 21,1.3561273,103.9502581
495D TAMPINES ST 43,1.3637249,103.9520607
170 WOODLANDS ST 11,1.4336197,103.7763951
750 JURONG WEST ST 73,1.3480056,103.6992901
230B TAMPINES ST 24,1.3555331,103.9507009
489B TAMPINES ST 45,1.361324,103.957485
381 TAMPINES ST 32,1.3544592,103.9590413
383 TAMPINES ST 32,1.3541707,103.958316
230H TAMPINES ST 21,1.3563094,103.949935
840 WOODLANDS ST 82,1.4437982,103.7923306
307 WOODLANDS AVE 1,1.4294363,103.7763951
308 WOODLANDS AVE 1,1.4297915,103.7764443
747 JURONG WEST ST 73,1.3476723,103.697337
167 WOODLANDS ST 11,1.4332006,103.7757653
708 JURONG WEST ST 71,1.3420573,103.6943521
490B TAMPINES ST 45,1.36256,103.95621
388 TAMPINES ST 32,1.3553977,103.9581573
391 TAMPINES AVE 7,1.3555647,103.957772
386 TAMPINES ST 32,1.3548071,103.9590186
843 WOODLANDS ST 82,1.4431347,103.7927834
331 WOODLANDS AVE 1,1.4294219,103.7787491
88 REDHILL CL,1.2859206,103.8185242
701 JURONG WEST ST 71,1.3424105,103.6957023
710 JURONG WEST ST 71,1.3428809,103.6948458
390 TAMPINES AVE 7,1.3562446,103.9577988
486A TAMPINES AVE 9,1.3599235,103.9572734
387 TAMPINES ST 32,1.3552842,103.9587919
394 TAMPINES AVE 7,1.3564568,103.9544935
845 WOODLANDS ST 82,1.4427677,103.7927834
109 WOODLANDS ST 13,1.4374082,103.7810126
330 WOODLANDS AVE 1,1.4297892,103.778646
393 TAMPINES AVE 7,1.3552794,103.9565028
111 WOODLANDS ST 13,1.4379153,103.7820991
142 MARSILING RD,1.4369917,103.7771194
392 TAMPINES AVE 7,1.3551282,103.9573188
141 MARSILING RD,1.4373587,103.7771194
323 WOODLANDS ST 32,1.4311082,103.7790207
107 WOODLANDS ST 13,1.437327,103.7822802
808 WOODLANDS ST 81,1.4424364,103.7869884
87 REDHILL CL,1.2861188,103.8190449
373 TAMPINES ST 34,1.3559446,103.95852
8 JOO SENG RD,1.335219,103.878805
322 WOODLANDS ST 32,1.4314877,103.7786769
325 WOODLANDS ST 32,1.4308119,103.7794734
830 WOODLANDS ST 83,1.4392565,103.7907913
807 WOODLANDS ST 81,1.4420677,103.78726
6 KIM TIAN RD,1.2840803,103.8273999
371 TAMPINES ST 34,1.357024,103.958588
372 TAMPINES ST 34,1.3563868,103.9580214
374 TAMPINES ST 34,1.3564571,103.95852
117 MARSILING RISE,1.4381472,103.7801977
139 MARSILING RD,1.4377246,103.7773005
135 MARSILING RD,1.4375566,103.7777758
832 WOODLANDS ST 83,1.4396238,103.7909231
818 WOODLANDS ST 82,1.4416821,103.7900573
125 KIM TIAN RD,1.2836746,103.8280339
369 YUNG AN RD,1.3370316,103.7198215
842B TAMPINES ST 82,1.3513691,103.936741
842C TAMPINES ST 82,1.3519531,103.9370129
327 TAMPINES ST 32,1.352467,103.9584858
331 TAMPINES ST 32,1.3532838,103.9597665
856C TAMPINES ST 82,1.3529026,103.9373755
134 MARSILING RD,1.4367682,103.7776626
122 MARSILING RISE,1.4391965,103.7796771
738 JURONG WEST ST 75,1.3463718,103.7005489
266 BOON LAY DR,1.3463387,103.7063401
735 JURONG WEST ST 75,1.3459965,103.7009082
736 JURONG WEST ST 75,1.3460836,103.7017
828A JURONG WEST ST 81,1.3450198,103.6935813
325 TAMPINES ST 32,1.352381,103.9590921
330 TAMPINES ST 32,1.3535055,103.9594039
336 TAMPINES ST 32,1.352623,103.9601965
138 MARSILING RD,1.4380917,103.7773005
834 WOODLANDS ST 83,1.4400628,103.7909724
264 BOON LAY DR,1.3461885,103.7069736
265 BOON LAY DR,1.3456778,103.7066115
258 BOON LAY DR,1.3462706,103.708625
842F TAMPINES ST 82,1.35198,103.937852
842H TAMPINES ST 82,1.3509299,103.936741
856D TAMPINES ST 82,1.3522353,103.9388258
337 TAMPINES ST 32,1.3526971,103.9599479
172A LOR 1 TOA PAYOH,1.3303182,103.8423244
118 MARSILING RISE,1.4385132,103.7803788
820 WOODLANDS ST 82,1.4411678,103.7903386
835 WOODLANDS ST 83,1.4404295,103.7911129
848 WOODLANDS ST 82,1.4418002,103.7919458
123 KIM TIAN RD,1.2838978,103.8291574
734 JURONG WEST ST 73,1.3456216,103.7004356
262 BOON LAY DR,1.3453004,103.7073329
360 YUNG AN RD,1.3355726,103.7214288
844 JURONG WEST ST 81,1.3453923,103.6924956
754 JURONG WEST ST 74,1.348834,103.6995583
363 YUNG AN RD,1.3366379,103.7202511
341 TAMPINES ST 33,1.3513005,103.9609451
342 TAMPINES ST 33,1.3511488,103.9618517
856F TAMPINES ST 82,1.3530042,103.9387805
329 TAMPINES ST 32,1.3533306,103.958636
333 TAMPINES ST 32,1.3534959,103.9610358
334 TAMPINES ST 32,1.3525438,103.9611264
809 WOODLANDS ST 81,1.4430861,103.7881569
810 WOODLANDS ST 81,1.4427049,103.7880976
821 WOODLANDS ST 82,1.4408667,103.7900888
259 BOON LAY DR,1.3455194,103.7086927
361 YUNG AN RD,1.3359953,103.7205452
358 YUNG AN RD,1.3363947,103.7206644
846 JURONG WEST ST 81,1.3454712,103.6915004
362 YUNG AN RD,1.3363953,103.7198577
842G TAMPINES ST 82,1.352196,103.937262
323 TAMPINES ST 33,1.3519015,103.958316
319 TAMPINES ST 33,1.3511802,103.9565028
339 TAMPINES ST 33,1.3510921,103.9590413
343 TAMPINES ST 33,1.351884,103.9613077
172 LOR 1 TOA PAYOH,1.3303878,103.8430508
133 MARSILING RISE,1.4376468,103.7780248
116 MARSILING RISE,1.4380727,103.7803788
121 MARSILING RISE,1.439176,103.7800167
849 WOODLANDS ST 82,1.441304,103.792059
122 KIM TIAN RD,1.2833857,103.8288957
704 JURONG WEST ST 71,1.3409764,103.6953314
257 BOON LAY DR,1.3459434,103.7082177
357 YUNG AN RD,1.336689,103.721047
847 JURONG WEST ST 81,1.3453944,103.6921338
752 JURONG WEST ST 74,1.3487403,103.6995314
317 TAMPINES ST 33,1.3517641,103.9567748
320 TAMPINES ST 33,1.3506635,103.9572281
338 TAMPINES ST 33,1.3518941,103.9595852
340 TAMPINES ST 33,1.3510873,103.9598572
171 LOR 1 TOA PAYOH,1.3307572,103.8426885
401 WOODLANDS ST 41,1.4305103,103.772814
406 WOODLANDS ST 41,1.4297892,103.7730004
409 WOODLANDS ST 41,1.429161,103.7734074
413 WOODLANDS ST 41,1.4278259,103.7727054
415 WOODLANDS ST 41,1.4280568,103.7739506
421 WOODLANDS ST 41,1.427814,103.7746523
416 WOODLANDS ST 41,1.4284977,103.7738601
850 WOODLANDS ST 82,1.440937,103.792059
127 BT MERAH LANE 1,1.2853459,103.8034006
739 JURONG WEST ST 73,1.3463562,103.7000738
359 YUNG AN RD,1.3355715,103.7212952
845 JURONG WEST ST 81,1.3453399,103.6924896
848 JURONG WEST ST 81,1.3460066,103.692162
850 JURONG WEST ST 81,1.3463667,103.6918399
853 JURONG WEST ST 81,1.3468722,103.6928436
760 JURONG WEST ST 74,1.349599,103.6999161
761 JURONG WEST ST 74,1.34918,103.6995314
316 TAMPINES ST 33,1.3518315,103.957772
346 TAMPINES ST 33,1.3511261,103.9623945
348 TAMPINES ST 33,1.3526769,103.9633929
402 WOODLANDS ST 41,1.4310764,103.7722305
119 MARSILING RISE,1.4388622,103.7803109
875 WOODLANDS ST 82,1.442493,103.7895141
410 WOODLANDS ST 41,1.4288663,103.7735885
414 WOODLANDS ST 41,1.4279862,103.7734979
403 WOODLANDS ST 41,1.430636,103.7722305
404 WOODLANDS ST 41,1.4303425,103.7722305
450 CLEMENTI AVE 3,1.3135577,103.7654405
706 JURONG WEST ST 71,1.3427616,103.6954136
260 BOON LAY DR,1.3451572,103.7079687
345 TAMPINES ST 33,1.3518413,103.9623503
363 TAMPINES ST 34,1.3554002,103.9608544
115 MARSILING RISE,1.4381433,103.7808315
417 WOODLANDS ST 41,1.428863,103.7741317
839 WOODLANDS ST 82,1.4427195,103.7916742
405 WOODLANDS ST 41,1.4299749,103.772321
411 WOODLANDS ST 41,1.4284483,103.7729321
114 MARSILING RISE,1.4388012,103.7812842
126 MARSILING RISE,1.4381677,103.7798582
705 JURONG WEST ST 71,1.3412749,103.6948899
707 JURONG WEST ST 71,1.3417588,103.694013
852 JURONG WEST ST 81,1.3474216,103.6955872
359 TAMPINES ST 34,1.3559073,103.961761
350 TAMPINES ST 33,1.3529384,103.9624947
408 WOODLANDS ST 41,1.4287996,103.7725021
872 WOODLANDS ST 81,1.4438867,103.7898859
873 WOODLANDS ST 81,1.4431941,103.7891162
841 WOODLANDS ST 82,1.443509,103.7916062
844 WOODLANDS AVE 4,1.4439215,103.7931682
870 WOODLANDS ST 81,1.443548,103.7886539
826 WOODLANDS ST 81,1.4392828,103.789501
285 BT BATOK EAST AVE 3,1.3464088,103.7579294
851 JURONG WEST ST 81,1.3468722,103.6928436
352 TAMPINES ST 33,1.3542017,103.962373
353 TAMPINES ST 33,1.3548755,103.9629396
360 TAMPINES ST 34,1.3553922,103.9622144
871 WOODLANDS ST 81,1.4438727,103.7891841
846 WOODLANDS AVE 4,1.4435158,103.7934851
342 WOODLANDS AVE 1,1.4319568,103.7811251
869 WOODLANDS ST 83,1.4428332,103.794051
286 BT BATOK EAST AVE 3,1.3464285,103.7581229
854 JURONG WEST ST 81,1.3473154,103.6961112
758 JURONG WEST ST 74,1.3502351,103.7003045
759 JURONG WEST ST 74,1.3500159,103.6995283
865 JURONG WEST ST 81,1.34978,103.695426
857 JURONG WEST ST 81,1.3482984,103.6967489
362 TAMPINES ST 34,1.3562754,103.9613984
124 MARSILING RISE,1.4388863,103.7793829
867 WOODLANDS ST 83,1.4423099,103.7930771
868 WOODLANDS ST 83,1.4423779,103.7934851
35 TELOK BLANGAH RISE,1.2730336,103.8221303
442 CLEMENTI AVE 3,1.3140024,103.7644447
446 CLEMENTI AVE 3,1.3126088,103.7649879
863 JURONG WEST ST 81,1.3492592,103.6953014
866 JURONG WEST ST 81,1.3499919,103.6953015
861 JURONG WEST ST 81,1.3495696,103.6968025
862 JURONG WEST ST 81,1.350136,103.6968813
354 TAMPINES ST 33,1.3548969,103.9624183
355 TAMPINES ST 33,1.3550299,103.9615797
358 TAMPINES ST 33,1.3543935,103.9608771
86 LOR 2 TOA PAYOH,1.3354853,103.8476701
82 LOR 4 TOA PAYOH,1.3356304,103.8483915
80 LOR 4 TOA PAYOH,1.3352569,103.8484855
340 WOODLANDS AVE 1,1.4312411,103.7812842
836 WOODLANDS ST 83,1.4400583,103.7916968
339 WOODLANDS AVE 1,1.4310193,103.7815558
882 WOODLANDS ST 82,1.4442487,103.7907008
861 WOODLANDS ST 83,1.4395956,103.7953187
862 WOODLANDS ST 83,1.4399643,103.7950471
863 WOODLANDS ST 83,1.4404251,103.795058
864 WOODLANDS ST 83,1.440918,103.7951376
