,Unnamed: 0,town,flat_type,floor_area_sqm,flat_model,remaining_lease,resale_price,address,ind,Lat,Lon,dist_presch,dist_gym,dist_park,dist_pharm,dist_mrt,dist_hawker,index,storey_index,pred,perc_error
321,322,TOA PAYOH,4 ROOM,92,Model A,83,868000.0,146 Lor 2 Toa Payoh,860,1.3347312,103.8464437,70.6905443109481,605.773035627719,492.263377285609,218.546180315012,161.894402738164,419.915086571307,164.149516444337,12,839156.7486419753,-3.322955225578878
322,323,TOA PAYOH,4 ROOM,105,Model A,73,665000.0,80 Lor 4 Toa Payoh,861,1.3352569,103.8484855,80.69068978807,544.651844007163,523.806501496675,260.463307065923,283.338949276681,376.035039109457,164.149516444337,2,698160.4536189736,4.986534378793024
323,324,TOA PAYOH,4 ROOM,82,Improved,53,400000.0,227 Lor 8 Toa Payoh,862,1.3394619,103.8579017,125.731220245607,1322.51725877456,678.499323258747,566.838482456451,1171.94983565269,400.232837579391,164.149516444337,3,668777.1047619047,67.19427619047617
324,325,TOA PAYOH,4 ROOM,82,Improved,52,388000.0,213 Lor 8 Toa Payoh,863,1.3410285,103.854417,252.148493890889,1261.24351125233,984.110197732907,886.892690625402,777.383632178135,85.4902633832673,164.149516444337,1,595482.8825396826,53.47496972672231
325,326,TOA PAYOH,4 ROOM,76,Model A,86,768888.0,79e Toa Payoh Ctrl,864,1.3347398,103.8498339,205.472052851548,461.143180595694,507.495602263736,286.02062512186,340.660676952016,241.910191360489,164.149516444337,11,737355.5555555555,-4.101045203520473
326,327,TOA PAYOH,4 ROOM,87,Improved,50,432000.0,200 Toa Payoh Nth,865,1.3413981,103.8511091,87.3259893909278,1208.49948320247,1128.85363570915,862.296377600438,416.159407537314,370.721631885243,164.149516444337,4,664296.8328042328,53.77241500097982
327,328,TOA PAYOH,4 ROOM,87,Improved,50,460000.0,204 Toa Payoh Nth,866,1.3414833,103.8490256,165.531361581695,1216.22542107366,1006.15547498086,805.427093162758,198.138040287982,339.282723734391,164.149516444337,4,660134.6666666666,43.507536231884046
328,329,TOA PAYOH,4 ROOM,87,Improved,50,410888.0,202 Toa Payoh Nth,867,1.3414983,103.8495918,131.873514198855,1213.97806896405,1043.02787750215,810.555041477624,256.437068602867,336.692599776713,164.149516444337,5,660033.638095238,60.635900317175974
329,330,TOA PAYOH,5 ROOM,125,Improved,66,630000.0,247 Kim Keat Link,868,1.3314257,103.8556789,22.2683168536803,640.104185645281,863.289813237785,283.771468336366,891.621661887287,449.771314305447,164.149516444337,1,589032.1274074074,-6.502836919459145
330,331,TOA PAYOH,5 ROOM,120,Improved,63,795000.0,238 Lor 1 Toa Payoh,869,1.3402241,103.851562,58.4653985883137,1085.58650667063,1145.66396169277,900.717126235282,461.34509736705,299.826640117041,164.149516444337,7,691240.651851852,-13.051490333100382
331,332,TOA PAYOH,5 ROOM,114,DBSS,89,1180000.0,139a Lor 1a Toa Payoh,870,1.3363236,103.8439085,146.654045307502,929.261210314862,782.882993219227,523.833905160621,446.304162610738,217.196403504596,164.149516444337,11,988139.6052910051,-16.259355483813128
332,333,TOA PAYOH,5 ROOM,117,DBSS,89,1150000.0,138c Lor 1a Toa Payoh,871,1.3362737,103.8447228,99.9108915446052,861.4452250192,729.494821644186,462.011110461322,388.640768849162,202.490921306075,164.149516444337,8,939268.9682539683,-18.324437543133193
333,334,TOA PAYOH,5 ROOM,117,DBSS,89,1100000.0,138a Lor 1a Toa Payoh,872,1.3367523,103.8454887,169.127516310977,848.305566564634,740.429393428588,466.951539830641,403.266132176638,171.355674139753,164.149516444337,13,988918.6275132274,-10.098306589706601
334,335,TOA PAYOH,5 ROOM,121,Improved,73,880000.0,82b Lor 4 Toa Payoh,873,1.3356278,103.8488444,86.59567821973,573.939165240827,570.320934928554,311.022896293064,338.740462954197,325.551334208701,164.149516444337,2,794999.5880924679,-9.659137716765015
335,336,TOA PAYOH,5 ROOM,121,Improved,75,830500.0,6 Lor 7 Toa Payoh,874,1.3385868,103.8570897,11.4359120271475,1189.66815660938,807.102011920396,502.128252909916,1098.61976238208,353.048314439436,164.149516444337,9,704076.3772198173,-15.222591544874502
336,337,TOA PAYOH,EXECUTIVE,146,Maisonette,63,1078666.0,236 Lor 1 Toa Payoh,875,1.3406172,103.8522803,44.0012249711507,1143.93768163177,1216.04143293933,976.835922574445,538.614505653842,238.69363109681,164.149516444337,3,868248.437037037,-19.507202689522337
337,338,WOODLANDS,3 ROOM,68,New Generation,58,300000.0,204 Marsiling Dr,876,1.444169,103.7739054,140.932001647032,1254.25626084945,851.292966817632,1352.71050351765,1265.85806206797,368.378823599442,164.149516444337,4,289764.8134502924,-3.411728849902536
338,339,WOODLANDS,3 ROOM,65,Improved,53,290000.0,15 Marsiling Lane,877,1.4419039,103.7781153,164.651429281847,817.406893357912,506.222012737537,951.604947153644,1043.48678871508,242.452136962563,164.149516444337,4,317773.4091360881,9.577037633133827
339,340,WOODLANDS,3 ROOM,66,Model A,92,415000.0,180b Marsiling Rd,878,1.4395269,103.7785654,110.073998945502,550.787239341752,342.269724920269,682.303904577245,873.243633658629,507.936690174093,164.149516444337,8,381514.62857142853,-8.068764199655776
340,341,WOODLANDS,3 ROOM,73,Model A,62,360000.0,157 Woodlands St 13,879,1.4343637,103.7747655,166.941546235913,619.470041263872,551.569835730039,389.526529422175,183.779441484423,566.078658214122,164.149516444337,4,334862.60398268397,-6.982610004810008
341,342,WOODLANDS,4 ROOM,102,Model A,75,441000.0,613 Woodlands Ave 4,880,1.4343564,103.7968807,211.788541547096,1144.72165291204,1978.42443079209,750.867662028176,762.582119683151,752.106109611919,164.149516444337,3,425461.38078281964,-3.5234964211293325
342,343,WOODLANDS,4 ROOM,105,Model A,73,506000.0,367 Woodlands Ave 5,881,1.4334852,103.7863546,78.988930677873,179.73404542103,862.416701683385,290.431321154029,350.966489887949,731.131171008715,164.149516444337,3,437968.4961920851,-13.444961226860656
343,344,WOODLANDS,4 ROOM,103,Model A,75,430000.0,748 Woodlands Circle,882,1.4453219,103.7952282,124.706222257192,1489.35565080929,1471.12546710151,856.203490122152,791.503217731811,854.516431254682,164.149516444337,2,417845.9966156657,-2.826512414961471
344,345,WOODLANDS,4 ROOM,103,Model A,74,448000.0,754 Woodlands Circle,883,1.445476,103.794051,89.1298757322412,1422.58814625782,1342.41734049296,964.761566793081,903.842423435944,963.159370235599,164.149516444337,2,423430.94665967673,-5.484163692036445
345,346,WOODLANDS,4 ROOM,101,Model A,75,430000.0,776 Woodlands Cres,884,1.4477849,103.8000766,136.838514677016,2059.99368597425,2045.05198142772,841.969649338681,801.910403380046,876.805732427828,164.149516444337,1,415381.7529406967,-3.3995923393728553
346,347,WOODLANDS,4 ROOM,91,Model A,78,380000.0,579 Woodlands Dr 16,885,1.4307849,103.795862,51.203514630945,1134.13774329314,1958.46602944479,1150.32267777063,1165.18528304143,1151.72316178352,164.149516444337,1,412620.546669414,8.584354386687888
347,348,WOODLANDS,4 ROOM,86,Model A2,77,410000.0,575 Woodlands Dr 16,886,1.4312521,103.7971971,126.608593071965,1251.78698801473,2084.23654209696,1040.32008057118,1058.06009343648,1041.85092562608,164.149516444337,2,404998.6987101479,-1.2198295828907626
348,349,WOODLANDS,4 ROOM,100,Model A,74,438000.0,897a Woodlands Dr 50,887,1.4365587,103.7938247,135.061932879987,818.583864180383,1559.60251440452,851.638575711611,736.872686280586,851.982892206669,164.149516444337,3,434669.54711177206,-0.7603773717415391
349,350,WOODLANDS,4 ROOM,93,Model A,94,545000.0,889a Woodlands Dr 50,888,1.4374371,103.7936619,62.0851282601633,826.531023355012,1493.01587511157,830.550846559774,717.353423999898,830.672864500573,164.149516444337,3,516944.5754320988,-5.147784324385538
350,351,WOODLANDS,4 ROOM,95,Model A2,76,425000.0,554 Woodlands Dr 53,889,1.4321014,103.7965865,172.369180373653,1157.59490459783,1993.69972489659,983.08060191442,998.078945077808,984.48480451463,164.149516444337,2,410522.6959540001,-3.4064244814117384
351,352,WOODLANDS,4 ROOM,102,Model A,73,448000.0,712 Woodlands Dr 70,890,1.4415663,103.7971298,120.531994318325,1374.66630909099,1702.01858505953,437.842815138741,394.828119451852,436.581881001963,164.149516444337,1,420960.6501544531,-6.035569161952428
352,353,WOODLANDS,4 ROOM,101,Premium Apartment,77,458000.0,684b Woodlands Dr 73,891,1.4418124,103.8048268,155.683853468055,2160.41918520866,2157.92527363894,400.013498773184,410.760964843767,505.024906681321,164.149516444337,2,429068.96625806036,-6.316819594309965
353,354,WOODLANDS,4 ROOM,94,Premium Apartment,80,460000.0,687b Woodlands Dr 75,892,1.4418508,103.8075258,40.673046960252,2445.64986375216,1887.55771165903,686.673372209208,701.160419511156,789.42043237461,164.149516444337,4,434809.60155652615,-5.476173574668229
354,355,WOODLANDS,4 ROOM,102,Model A,76,420000.0,632 Woodlands Ring Rd,893,1.4359043,103.8017706,145.557718843796,1688.57838887754,2331.22653780732,462.173796040297,492.528914640251,464.112133476222,164.149516444337,1,431903.7654165532,2.8342298610840917
355,356,WOODLANDS,4 ROOM,102,Model A,76,460688.0,640 Woodlands Ring Rd,894,1.4381574,103.8023818,105.122007706081,1787.27125419046,2298.48002871894,262.964853312344,287.702071096671,272.466317992317,164.149516444337,2,442534.0055607875,-3.940626723338244
356,357,WOODLANDS,4 ROOM,91,New Generation,62,418000.0,105 Woodlands St 13,895,1.436891,103.7815558,155.933244970125,262.064556080545,262.470379811301,426.57604055374,478.362807761755,422.001948504637,164.149516444337,5,412677.1298997589,-1.2734138995792095
357,358,WOODLANDS,4 ROOM,111,Model A,73,485000.0,870 Woodlands St 81,896,1.443548,103.7886539,120.604696690737,969.684128043717,737.179125440598,901.898087035339,735.800787600917,1274.82698513855,164.149516444337,4,464300.69847458496,-4.267897221735059
358,359,WOODLANDS,5 ROOM,117,Standard,53,400000.0,9 Marsiling Dr,897,1.4412532,103.7764856,251.54118303877,825.661680585081,608.403480362632,934.998171763026,974.184366727935,303.316531248652,164.149516444337,3,447703.2125341692,11.9258031335423
359,360,WOODLANDS,5 ROOM,122,Improved,65,545000.0,350 Woodlands Ave 3,898,1.4338587,103.7823028,109.280967666154,250.335771065352,453.066212519424,287.034286661605,498.198519774983,282.456648190293,164.149516444337,3,497282.90349683975,-8.755430551038579
360,361,WOODLANDS,5 ROOM,132,Model A,73,595000.0,846 Woodlands Ave 4,899,1.4435158,103.7934851,110.303890146137,1210.79276042365,1273.63811062351,897.467543586677,849.961516449803,896.1619004209,164.149516444337,4,590170.7339136371,-0.8116413590525857
361,362,WOODLANDS,5 ROOM,121,Improved,74,545000.0,790 Woodlands Ave 6,900,1.4429249,103.8027714,63.2063645282558,1998.45962555388,2309.1363251512,316.464795772971,308.845865909625,405.288085840527,164.149516444337,3,514139.7855146312,-5.66242467621446
362,363,WOODLANDS,5 ROOM,121,Improved,75,530000.0,738 Woodlands Circle,901,1.4442067,103.797492,165.596824379166,1580.06724318862,1717.46060296285,596.384983473333,526.089026170418,594.574607819938,164.149516444337,3,508505.7032288241,-4.055527692674703
363,364,WOODLANDS,5 ROOM,122,Improved,74,520000.0,721 Woodlands Circle,902,1.4440056,103.8003444,80.8700516097392,1822.22476809401,2034.96551750593,426.601077096363,380.162580759771,455.06798642647,164.149516444337,3,512478.34155195305,-1.4464727784705667
364,365,WOODLANDS,5 ROOM,126,Premium Apartment,77,570000.0,517 Woodlands Dr 14,903,1.4340522,103.7914604,85.089539644791,550.672147426935,1389.02707864754,678.188149257143,580.392657073308,1218.59398744,164.149516444337,2,544171.1050033686,-4.53138508712832
365,366,WOODLANDS,5 ROOM,122,Improved,76,520000.0,507 Woodlands Dr 14,904,1.4318619,103.7908064,169.889384544389,587.581458249452,1389.29637477132,733.044606505428,705.788956874076,1240.64915220334,164.149516444337,1,519785.60306976933,-0.0412301788905125
366,367,WOODLANDS,5 ROOM,115,Improved,77,500000.0,539 Woodlands Dr 16,905,1.4291186,103.7923306,9.5094651391622,918.693762784595,1675.21303560924,1065.11538342252,1054.10452906891,1480.31926311587,164.149516444337,1,509201.65831167257,1.8403316623345136
367,368,WOODLANDS,5 ROOM,110,Improved,77,502800.0,576 Woodlands Dr 16,906,1.4305217,103.7969034,70.1573962904531,1251.78261125173,2077.6006743294,1127.95106067094,1145.66856473394,1129.482038426,164.149516444337,2,567724.4838963934,12.912586296020972
368,369,WOODLANDS,5 ROOM,113,Improved,94,635000.0,890a Woodlands Dr 50,907,1.4382889,103.7929645,128.40717057298,791.408851650334,1378.96304452712,848.562920443023,652.422491652663,879.69049574235,164.149516444337,3,594996.2106852498,-6.299809340905549
369,370,WOODLANDS,5 ROOM,120,Premium Apartment,77,540000.0,683c Woodlands Dr 62,908,1.4412347,103.8032874,216.900581341291,1977.43745086868,2293.5003871302,217.554889246771,227.781357515368,322.7045520731,164.149516444337,3,538572.6750507233,-0.26431943505125
370,371,WOODLANDS,5 ROOM,110,Premium Apartment,81,500000.0,688f Woodlands Dr 75,909,1.4441412,103.8080869,130.185675168371,2593.28289681645,1964.1007394893,841.468228855012,849.082997507124,946.507291732977,164.149516444337,4,479668.98201979377,-4.066203596041247
371,372,WOODLANDS,5 ROOM,110,Premium Apartment,81,495000.0,690d Woodlands Dr 75,910,1.4426008,103.8079058,101.884914847452,2512.49366859195,1890.00043283969,751.189024433025,763.454259266467,855.4953162061,164.149516444337,2,471091.5148784963,-4.829996994243173
372,373,WOODLANDS,5 ROOM,122,Improved,75,520000.0,644 Woodlands Ring Rd,911,1.4371343,103.8016574,62.2129408660604,1689.05722200229,2317.38282456672,327.43879962622,358.499658486459,329.374578209498,164.149516444337,2,517784.683669106,-0.4260223713257717
373,374,WOODLANDS,5 ROOM,121,Improved,76,525000.0,633 Woodlands Ring Rd,912,1.4356432,103.8024497,103.020709947028,1762.76761433379,2253.61912114179,513.915222032624,545.380362002955,515.841843085487,164.149516444337,3,510352.9478424082,-2.7899146966841517
374,375,WOODLANDS,5 ROOM,121,Improved,75,538000.0,644 Woodlands Ring Rd,913,1.4371343,103.8016574,62.2129408660604,1689.05722200229,2317.38282456672,327.43879962622,358.499658486459,329.374578209498,164.149516444337,4,523457.1546103502,-2.7031311133178058
375,376,WOODLANDS,5 ROOM,120,Improved,76,541000.0,639 Woodlands Ring Rd,914,1.4376386,103.8031968,181.811225890016,1866.6774626339,2198.68427402524,355.142186964436,381.338323676546,377.688474821321,164.149516444337,2,516384.1028567055,-4.550073409111739
376,377,WOODLANDS,EXECUTIVE,192,Apartment,71,885000.0,331 Woodlands Ave 1,915,1.4294219,103.7787491,5.36514648667669,633.476960037393,792.380972522816,426.246890487878,608.673539935257,472.571172856306,164.149516444337,3,858096.2666666667,-3.0399698681732517
377,378,WOODLANDS,EXECUTIVE,142,Premium Apartment,77,655000.0,523 Woodlands Dr 14,916,1.4332178,103.794051,129.161659331658,852.527289228998,1690.34870620181,981.05211746921,873.659696758263,1051.51785177607,164.149516444337,2,649931.4104224561,-0.7738304698540304
378,379,WOODLANDS,EXECUTIVE,144,Premium Apartment,76,683368.0,531 Woodlands Dr 14,917,1.4310239,103.7927834,73.3487571519024,821.077217762895,1628.23255044774,964.969934693233,916.130784716081,1326.27311869433,164.149516444337,4,648303.9003367004,-5.131071350033895
379,380,WOODLANDS,EXECUTIVE,130,Apartment,77,695000.0,670 Woodlands Dr 71,918,1.4388729,103.7994388,114.839779442162,1487.81409963298,2022.0121784651,182.268482509494,187.421969419787,183.056710895295,164.149516444337,3,614380.8444444444,-11.599878497202244
380,381,WOODLANDS,EXECUTIVE,144,Maisonette,75,728000.0,656 Woodlands Ring Rd,919,1.4370026,103.7992125,117.98979006206,1417.67734470122,2068.97604576898,364.190567630353,380.202345269667,365.612539331533,164.149516444337,2,702200.7366096507,-3.5438548613117224
381,382,WOODLANDS,EXECUTIVE,164,Apartment,72,788000.0,326 Woodlands St 32,920,1.4303892,103.7795866,103.956243844115,507.98377776515,684.100414277739,348.145154914645,633.200847135047,351.311972552118,164.149516444337,3,715660.8594152046,-9.180093982842054
382,383,WOODLANDS,EXECUTIVE,189,Apartment,71,892000.0,808 Woodlands St 81,921,1.4424364,103.7869884,139.726232812469,820.172568910168,581.5429289802,730.092895060646,595.249888096909,1100.76518871402,164.149516444337,4,883778.7555555556,-0.9216641753861464
383,384,BUKIT BATOK,3 ROOM,67,New Generation,62,343000.0,233 Bt Batok East Ave 5,1065,1.34725,103.7494584,64.8895738927683,1250.93235734534,1344.71379000444,330.77067886208,134.066464970427,1227.83947433856,165.256285591777,1,338090.83924474596,-1.4312422026979699
384,385,BUKIT BATOK,3 ROOM,64,Simplified,64,330000.0,333 Bt Batok St 32,1066,1.3641186,103.7476073,65.5720893361298,917.321086341813,1031.07127243365,1347.56031104177,722.261909159237,1181.70884751157,165.256285591777,1,313754.43539640715,-4.922898364725106
385,386,BUKIT BATOK,3 ROOM,70,Simplified,64,338000.0,527 Bt Batok St 51,1067,1.3570797,103.7515223,151.899777577625,190.79492617136,507.072673321066,698.143324162707,190.72858915979,1098.89561300877,165.256285591777,1,335983.1054994388,-0.5967143492784541
386,387,BUKIT BATOK,3 ROOM,68,New Generation,65,334000.0,420 Bt Batok West Ave 2,1068,1.3625169,103.745797,84.0081283336706,954.02322642584,1279.24661333876,1190.57638668775,763.624609584088,925.260367820237,165.256285591777,2,320619.6939411206,-4.006079658347131
387,388,BUKIT BATOK,4 ROOM,92,Premium Apartment,95,685000.0,296b Bt Batok St 22,1069,1.3436123,103.7474273,125.333735722676,1455.85832645017,1557.98460571272,753.334854081855,565.781248728479,1073.66734348366,165.256285591777,6,559648.831372549,-18.299440675540303
388,389,BUKIT BATOK,4 ROOM,92,Model A2,75,445000.0,289f Bt Batok St 25,1070,1.3446634,103.7589473,45.9527563508689,1566.51291559019,580.796223654363,1000.23453610801,1132.38947813902,1986.42736298708,165.256285591777,2,432686.5038003959,-2.767077797663848
389,390,BUKIT BATOK,4 ROOM,92,Model A2,75,482000.0,288d Bt Batok St 25,1071,1.3458162,103.7591061,41.0209182278498,1506.57250458527,696.121194616351,949.414398272806,1095.21523685661,2011.6367358593,165.256285591777,4,441731.25538815756,-8.354511330257768
390,391,BUKIT BATOK,4 ROOM,86,Model A,81,491000.0,391 Bt Batok West Ave 5,1072,1.3658973,103.7527548,238.107347210258,889.974383195572,716.433851528416,1639.95099866148,740.073249231453,1701.0244638306,165.256285591777,5,461484.0040897868,-6.011404462365216
391,392,BUKIT BATOK,4 ROOM,90,Model A,82,495000.0,385 Bt Batok West Ave 5,1073,1.3634691,103.7521786,60.9593834073127,626.267997823397,781.600491468155,1364.10456308369,465.031475192586,1473.69785242832,165.256285591777,5,479564.4635855996,-3.11829018472735
392,393,BUKIT BATOK,4 ROOM,92,Model A,82,506000.0,383 Bt Batok West Ave 5,1074,1.3622966,103.7521786,160.821048397057,497.61250710146,699.585410366956,1242.96984740139,334.778642365614,1396.04839803174,165.256285591777,2,485660.14281032543,-4.0197346224653305
393,394,BUKIT BATOK,4 ROOM,103,Model A,61,420000.0,168 Bt Batok West Ave 8,1075,1.3471632,103.7413645,65.2395873873875,1398.34891972119,1678.71556515965,270.248897976303,873.929732839563,574.984733120608,165.256285591777,2,417322.6320027017,-0.6374685707853114
394,395,BUKIT BATOK,5 ROOM,113,Improved,80,828000.0,622 Bt Batok Ctrl,1076,1.3507048,103.7485125,127.461058109113,945.969215936028,1120.89724078919,80.6826983669639,192.019302088679,897.65609185905,165.256285591777,9,707473.1929557008,-14.556377662354977
395,396,BUKIT BATOK,EXECUTIVE,140,Apartment,74,820000.0,627 Bt Batok Ctrl,1077,1.3514294,103.750272,149.076105584509,783.421969979559,923.224861302429,195.994521019107,210.608648249061,1030.08374508275,165.256285591777,1,756573.8370370371,-7.7348979223125465
396,397,BUKIT BATOK,EXECUTIVE,146,Maisonette,63,740000.0,526 Bt Batok St 51,1078,1.3571384,103.750866,107.303567009255,254.921411791225,579.673241862525,663.32434704711,220.639878780261,1028.60591615006,165.256285591777,3,682670.0978200546,-7.747284078370997
397,398,BUKIT MERAH,2 ROOM,48,Standard,48,270000.0,20 Jln Klinik,1079,1.2882025,103.8290302,154.96329690547,584.305699520262,419.449234531264,217.347897099,266.678606076568,71.0484610005473,165.256285591777,1,259727.77777777778,-3.8045267489711923
398,399,BUKIT MERAH,2 ROOM,45,Improved,53,285000.0,45 Telok Blangah Dr,1080,1.2721392,103.8096268,135.720220448478,421.033545492863,753.448952365037,961.321557221686,160.417214007946,261.269348836899,165.256285591777,4,292728.3851851852,2.711714100064975
399,400,BUKIT MERAH,2 ROOM,44,Improved,55,230000.0,76 Telok Blangah Dr,1081,1.2744038,103.8088114,106.094614850338,647.483309272887,530.70576488031,859.040223668584,426.960381764144,110.921502445551,165.256285591777,1,281225.55555555556,22.271980676328504
400,401,BUKIT MERAH,3 ROOM,80,New Generation,56,400000.0,124 Bt Merah Lane 1,1082,1.2859123,103.8034685,121.163371463526,1280.86190492636,688.819051715596,510.92298733233,975.778425641031,121.437839074333,165.256285591777,1,437051.7985696481,9.26294964241203
401,402,BUKIT MERAH,3 ROOM,56,Standard,48,310000.0,6 Jln Bt Ho Swee,1083,1.287659,103.831453,255.297215578915,684.717192111842,347.329740832571,488.753043716799,463.402580478437,206.266626802613,165.256285591777,3,300447.5360846561,-3.081439972691587
402,403,BUKIT MERAH,3 ROOM,70,Improved,52,380000.0,22 Telok Blangah Cres,1084,1.2766159,103.819864,77.2326770928857,637.304433852412,235.533754087677,765.014565186427,1182.20391783024,159.664721975398,165.256285591777,5,393635.87035737484,3.588386936151272
403,404,BUKIT MERAH,4 ROOM,92,Model A,94,688000.0,110a Depot Rd,1085,1.281573373,103.8092999,95.6444399490507,978.425710166069,333.837759484035,888.195072037356,1209.80160467465,612.86793394295,165.256285591777,2,704472.8296296297,2.394306632213624
404,405,BUKIT MERAH,4 ROOM,100,Model A,77,680000.0,104a Depot Rd,1086,1.280449799,103.812451,98.4707321938706,651.26855685047,277.325570928588,628.84777566745,1114.39207748095,621.094823600442,165.256285591777,8,676200.0,-0.5588235294117647
405,406,BUKIT MERAH,4 ROOM,100,Model A,77,580000.0,104a Depot Rd,1087,1.280449799,103.812451,98.4707321938706,651.26855685047,277.325570928588,628.84777566745,1114.39207748095,621.094823600442,165.256285591777,1,579008.6333333333,-0.1709252873563272
406,407,BUKIT MERAH,4 ROOM,90,Model A,86,795888.0,26d Jln Membina,1088,1.2827261,103.824674,230.240777339715,737.842529241603,549.194161150103,486.222767632005,424.84343018763,337.615658634268,165.256285591777,5,764878.4120355906,-3.8962250925267603
407,408,BUKIT MERAH,4 ROOM,93,Model A,94,830000.0,70c Telok Blangah Hts,1089,1.2759411,103.8108565,123.90588158332,669.452645655709,325.11493841188,1099.53786782177,591.072935297426,395.002695035426,165.256285591777,6,808117.4603174602,-2.636450564161417
408,409,BUKIT MERAH,4 ROOM,93,Premium Apartment,90,815000.0,80c Telok Blangah St 31,1090,1.2734894,103.8072667,111.087175501743,495.591265486374,524.179702157393,683.622322302629,424.012780536034,42.2875561458385,165.256285591777,4,818293.6399999999,0.40412760736195064
409,410,BUKIT MERAH,5 ROOM,115,Improved,82,1038000.0,6a Boon Tiong Rd,1091,1.2869283,103.8313625,271.201971803052,766.481249934288,376.275202648437,493.319809949554,434.856864767392,225.611286221384,165.256285591777,4,942388.1276049382,-9.211163043840248
410,411,BUKIT MERAH,5 ROOM,110,Improved,79,968000.0,9 Cantonment Cl,1092,1.2753258,103.8392229,259.038842909698,328.380958115777,689.968478388896,354.107428540881,404.738058583623,461.797232751755,165.256285591777,5,906111.7039613527,-6.3934190122569525
411,412,BUKIT MERAH,5 ROOM,122,Improved,63,690000.0,52 Lengkok Bahru,1093,1.2887108,103.8131583,32.8996177389448,737.304631182296,1136.11216826372,682.739043739268,433.205099299036,591.316300680605,165.256285591777,1,639093.1441269842,-7.377805198987801
412,413,BUKIT MERAH,5 ROOM,122,Improved,63,731888.0,48 Lengkok Bahru,1094,1.2873284,103.810896,131.715450136729,991.698393966582,945.174598167425,774.364279268623,715.771429784894,310.879946419473,165.256285591777,3,672081.1940580459,-8.17157897683172
413,414,BUKIT MERAH,5 ROOM,115,Improved,82,965000.0,73a Redhill Rd,1095,1.2880407,103.8168008,115.785996730842,350.365514048263,805.595837135701,463.289054220267,149.615965750096,179.424224691676,165.256285591777,7,913356.5693121691,-5.351650848479886
414,415,CLEMENTI,3 ROOM,67,New Generation,56,320000.0,303 Clementi Ave 4,1157,1.321312,103.764874,151.822805511662,1146.25936339418,632.980206279491,455.623097911016,651.34901440648,896.715227969542,165.256285591777,1,325369.8371134053,1.6780740979391522
415,416,CLEMENTI,3 ROOM,68,New Generation,58,368000.0,374 Clementi Ave 4,1158,1.3190389,103.766889,64.7713416452823,921.279936775429,841.128501939652,550.890270114574,440.288155182819,680.746427689737,165.256285591777,3,373627.06786919007,1.5290945296712144
416,417,CLEMENTI,3 ROOM,67,New Generation,56,385000.0,307 Clementi Ave 4,1159,1.3214534,103.7670701,135.608989862978,1187.71286133955,598.426512864453,571.494619354564,698.400810686973,893.243161283701,165.256285591777,4,365759.8485941072,-4.99744192360852
417,418,CLEMENTI,3 ROOM,67,New Generation,56,348000.0,305 Clementi Ave 4,1160,1.321972,103.7659837,10.4754330404708,1226.10747333067,538.171008743369,449.032415693937,729.325427296312,983.041158150427,165.256285591777,1,337755.1251578179,-2.943929552351176
418,419,CLEMENTI,3 ROOM,82,New Generation,56,408000.0,303 Clementi Ave 4,1161,1.321312,103.764874,151.822805511662,1146.25936339418,632.980206279491,455.623097911016,651.34901440648,896.715227969542,165.256285591777,4,410341.3433618234,0.5738586671135814
419,420,CLEMENTI,3 ROOM,68,New Generation,57,330000.0,706 Clementi West St 2,1162,1.3067843,103.7623675,189.486448637892,546.657620697907,178.841561740738,722.6125226468,886.759423169885,395.307579081139,165.256285591777,4,331893.7805996472,0.5738729089840005
420,421,CLEMENTI,4 ROOM,93,Model A,94,812000.0,312c Clementi Ave 4,1163,1.3196155,103.7640882,41.3784069549763,961.264346260806,680.435586771723,530.432374583069,477.455123235202,708.509628622024,165.256285591777,3,797148.8666666667,-1.8289573070607517
421,422,CLEMENTI,4 ROOM,82,DBSS,91,715000.0,311a Clementi Ave 4,1164,1.3190461,103.7656216,118.086000033833,898.013648916183,854.654659542607,491.136890788073,401.13258022194,655.334726118182,165.256285591777,5,709044.624963925,-0.8329195854650367
422,423,CLEMENTI,4 ROOM,93,Model A,94,900000.0,312c Clementi Ave 4,1165,1.3196155,103.7640882,41.3784069549763,961.264346260806,680.435586771723,530.432374583069,477.455123235202,708.509628622024,165.256285591777,9,871996.767961668,-3.111470226481337
423,424,CLEMENTI,4 ROOM,91,New Generation,55,620000.0,324 Clementi Ave 5,1166,1.3150911,103.7660743,157.527918415463,473.402838160703,720.774199179863,204.944276487729,107.48737908574,267.611614744075,165.256285591777,3,629760.9777777778,1.574351254480294
424,425,CLEMENTI,4 ROOM,93,Model A,94,725000.0,208a Clementi Ave 6,1167,1.3220646,103.7625436,34.8223516912623,1256.79376429353,544.805037523641,364.235172047264,790.889767762958,1003.74155229319,165.256285591777,4,582354.3111111111,-19.675267432950196
425,426,CLEMENTI,4 ROOM,103,Model A,60,510000.0,612 Clementi West St 1,1168,1.303383,103.7683654,110.731851995443,934.81006039805,502.214471253472,1062.79296717926,1230.57855928255,458.557824061797,165.256285591777,4,492753.95229288033,-3.38157798178817
426,427,CLEMENTI,5 ROOM,125,Improved,55,700000.0,414 C'wealth Ave West,1169,1.311620299,103.771586,325.294411139588,751.408686540829,824.085764643314,686.64780366015,708.475992823713,317.005833356954,165.256285591777,4,642864.8206557023,-8.162168477756818
